,population
10974,5240
10975,12415
10976,3773
10977,15600
10978,13775
10979,17853
10980,22880
10981,16625
10982,8500
10983,11163
10984,10390
10985,5000
10986,10453
10987,6650
10988,8541
10989,422096
10990,11200
10991,7552
10992,4816
10993,8064
10994,6975
10995,18455
10996,11290
10997,7920
10998,28500
10999,7334
11000,8625
11001,7918
11002,10931
11003,7735
11004,10000
11005,10153
11006,92347
11007,1804
11008,7920
11009,9002
11010,4600
11011,10809
11012,8800
11013,5000
11014,5100
11015,7967
11016,12429
11017,4923
11018,6360
11019,10682
11020,5240
11021,14659
11022,4165
11023,7316
11024,54450
11025,3889
11026,800
11027,1473
11028,10350
11029,3926
11030,10500
11031,4500
11032,16360
11033,12786
11034,4800
11035,13600
11036,33000
11037,11200
11038,12096
11039,54450
11040,7700
11041,7700
11042,8000
11043,6538
11044,22326
11045,60373
11046,81021
11047,5300
11048,8515
11049,117176
11050,5252
11051,12618
11052,2996
11053,4500
11054,6086
11055,4000
11056,5000
11057,8000
11058,2248
11059,11436
11060,5277
11061,6685
11062,6685
11063,4000
11064,9600
11065,9370
11066,5000
11067,3200
11068,12248
11069,6732
11070,6450
11071,7638
11072,8764
11073,19200
11074,9334
11075,4000
11076,26266
11077,46609
11078,7205
11079,7000
11080,12186
11081,7862
11082,7500
11083,17688
11084,6626
11085,5730
11086,7828
11087,9000
11088,5200
11089,8279
11090,10189
11091,5874
11092,7600
11093,8504
11094,9258
11095,12793
11096,11075
11097,11285
11098,10125
11099,11222
11100,4000
11101,4000
11102,7000
11103,5050
11104,9600
11105,53330
11106,9600
11107,8170
11108,5000
11109,7590
11110,8480
11111,8404
11112,4800
11113,8384
11114,746
11115,23180
11116,1620
11117,5350
11118,40510
11119,11165
11120,43692
11121,816
11122,7096
11123,9747
11124,35073
11125,11330
11126,7200
11127,6300
11128,1194
11129,6341
11130,6760
11131,8172
11132,9240
11133,1985
11134,8171
11135,11070
11136,7680
11137,9426
11138,7975
11139,2774
11140,7416
11141,19923
11142,5400
11143,10384
11144,15000
11145,8000
11146,8450
11147,3624
11148,104108
11149,64033
11150,9600
11151,8991
11152,9626
11153,2738
11154,8442
11155,5113
11156,8910
11157,7200
11158,7742
11159,20793
11160,5725
11161,7145
11162,9600
11163,7140
11164,4000
11165,12406
11166,9928
11167,13290
11168,13264
11169,6498
11170,5959
11171,2980
11172,8504
11173,14298
11174,9775
11175,9018
11176,10125
11177,5000
11178,6861
11179,7800
11180,168000
11181,3125
11182,2850
11183,53400
11184,5665
11185,10603
11186,4814
11187,6744
11188,8169
11189,38180
11190,8928
11191,4400
11192,3192
11193,14850
11194,9620
11195,9620
11196,6900
11197,7419
11198,7200
11199,7680
11200,7378
11201,7332
11202,21781
11203,21781
11204,16301
11205,4914
11206,7800
11207,9525
11208,13241
11209,8395
11210,7679
11211,20251
11212,108464
11213,8206
11214,10000
11215,6551
11216,7200
11217,13529
11218,5502
11219,4200
11220,7500
11221,9699
11222,8100
11223,7466
11224,4000
11225,26211
11226,66613
11227,9047
11228,5750
11229,6014
11230,28703
11231,7650
11232,8820
11233,35153
11234,8831
11235,8057
11236,3600
11237,20682
11238,8100
11239,7300
11240,4200
11241,8909
11242,12823
11243,1975
11244,8789
11245,7532
11246,4469
11247,7410
11248,5750
11249,9800
11250,1132
11251,67756
11252,7500
11253,21870
11254,8154
11255,1934
11256,18537
11257,12445
11258,44967
11259,7051
11260,5150
11261,9600
11262,8400
11263,12825
11264,3500
11265,36537
11266,3600
11267,21052
11268,7920
11269,3000
11270,5917
11271,7781
11272,5267
11273,6600
11274,8000
11275,54014
11276,2983
11277,6983
11278,19865
11279,5460
11280,6000
11281,129808
11282,5196
11283,8400
11284,15580
11285,8976
11286,2229
11287,5338
11288,5338
11289,2750
11290,29043
11291,13500
11292,5000
11293,7088
11294,6448
11295,8410
11296,52707
11297,8875
11298,2500
11299,3600
11300,17965
11301,11117
11302,6628
11303,6246
11304,8085
11305,7005
11306,4050
11307,16164
11308,5000
11309,7800
11310,7200
11311,3600
11312,7903
11313,2700
11314,10580
11315,37451
11316,1263
11317,7250
11318,24539
11319,27081
11320,8250
11321,2114
11322,15118
11323,10050
11324,6359
11325,12669
11326,8815
11327,7260
11328,3840
11329,8750
11330,5077
11331,5240
11332,941
11333,5146
11334,4500
11335,5222
11336,9385
11337,8239
11338,9302
11339,7280
11340,41458
11341,46609
11342,6204
11343,4066
11344,9000
11345,4050
11346,6908
11347,3250
11348,6550
11349,4960
11350,3075
11351,8056
11352,8072
11353,1309
11354,13503
11355,6117
11356,9621
11357,1682
11358,6000
11359,6394
11360,8645
11361,8547
11362,14565
11363,14565
11364,9726
11365,5840
11366,6838
11367,5000
11368,7846
11369,7807
11370,9135
11371,2218
11372,5026
11373,10418
11374,156816
11375,4773
11376,2500
11377,8158
11378,8400
11379,6251
11380,6000
11381,3060
11382,9579
11383,5000
11384,9000
11385,10319
11386,8800
11387,10758
11388,5284
11389,7171
11390,5000
11391,16194
11392,12197
11393,8686
11394,9380
11395,7233
11396,3044
11397,1501
11398,17100
11399,9460
11400,7476
11401,4000
11402,15929
11403,3060
11404,20400
11405,13777
11406,9856
11407,6906
11408,1308
11409,7754
11410,12708
11411,4075
11412,4956
11413,12690
11414,2767
11415,32496
11416,5700
11417,9528
11418,3500
11419,3171
11420,3172
11421,2216
11422,4667
11423,7651
11424,18892
11425,1055
11426,8163
11427,15603
11428,4800
11429,9826
11430,8870
11431,6302
11432,8900
11433,3900
11434,3900
11435,2374
11436,1077
11437,8412
11438,7972
11439,35283
11440,5717
11441,5823
11442,3192
11443,5663
11444,9022
11445,10918
11446,5575
11447,9614
11448,12625
11449,8775
11450,4000
11451,5800
11452,8625
11453,7986
11454,5900
11455,5782
11456,8300
11457,8075
11458,7200
11459,7200
11460,10065
11461,1174
11462,13500
11463,6725
11464,4338
11465,5500
11466,10200
11467,15860
11468,12543
11469,5444
11470,9854
11471,16553
11472,6150
11473,3340
11474,1168
11475,1256
11476,8975
11477,4611
11478,9727
11479,4500
11480,10730
11481,8235
11482,2600
11483,8925
11484,8040
11485,5390
11486,9200
11487,8470
11488,3672
11489,17918
11490,8560
11491,7636
11492,2601
11493,11500
11494,4000
11495,1146
11496,7500
11497,7416
11498,8019
11499,10332
11500,3298
11501,1407
11502,10100
11503,5000
11504,1971
11505,16306
11506,11989
11507,5002
11508,219542
11509,6138
11510,7264
11511,15020
11512,6732
11513,7715
11514,6784
11515,3052
11516,4392
11517,26162
11518,5000
11519,8114
11520,19283
11521,2500
11522,10454
11523,85377
11524,42159
11525,9480
11526,5260
11527,5000
11528,2828
11529,8400
11530,7500
11531,13636
11532,31411
11533,4799
11534,8580
11535,13363
11536,6120
11537,3760
11538,11385
11539,2496
11540,4200
11541,9718
11542,8120
11543,7452
11544,11617
11545,5100
11546,6480
11547,11441
11548,1860
11549,6265
11550,7820
11551,10424
11552,13200
11553,9719
11554,5000
11555,6000
11556,53882
11557,5555
11558,5060
11559,2640
11560,7289
11561,10956
11562,5840
11563,8775
11564,250470
11565,7955
11566,7194
11567,15134
11568,8050
11569,932
11570,9750
11571,6875
11572,38012
11573,5000
11574,5760
11575,9417
11576,9760
11577,8119
11578,2983
11579,4031
11580,8140
11581,6691
11582,35362
11583,19988
11584,5188
11585,6058
11586,21303
11587,21303
11588,16345
11589,5801
11590,10094
11591,8622
11592,4240
11593,8250
11594,1755
11595,3145
11596,4163
11597,9705
11598,9748
11599,6744
11600,1204
11601,4431
11602,4000
11603,5503
11604,5290
11605,7998
11606,33310
11607,4000
11608,7784
11609,10579
11610,5000
11611,6926
11612,5085
11613,2820
11614,8734
11615,7000
11616,35070
11617,6923
11618,1863
11619,6000
11620,12793
11621,2452
11622,7920
11623,1890
11624,9996
11625,8989
11626,12086
11627,12412
11628,6380
11629,9038
11630,1262
11631,28300
11632,5752
11633,5000
11634,7076
11635,7200
11636,7694
11637,10511
11638,3600
11639,5623
11640,9251
11641,7552
11642,17580
11643,1306
11644,9824
11645,9577
11646,9800
11647,7347
11648,21158
11649,3720
11650,7749
11651,3438
11652,11171
11653,8301
11654,4163
11655,3035
11656,6034
11657,35000
11658,7405
11659,17700
11660,16000
11661,9102
11662,9000
11663,9335
11664,8400
11665,5794
11666,16532
11667,3615
11668,1029
11669,6900
11670,11824
11671,10726
11672,72309
11673,26540
11674,1642
11675,9337
11676,11438
11677,12812
11678,10617
11679,13559
11680,226076
11681,65340
11682,7295
11683,5432
11684,5405
11685,244716
11686,3000
11687,61014
11688,32565
11689,101529
11690,6992
11691,1756
11692,4325
11693,8824
11694,10227
11695,7000
11696,8000
11697,12327
11698,7200
11699,1302
11700,5001
11701,3135
11702,4420
11703,4120
11704,6000
11705,5750
11706,10489
11707,10500
11708,188200
11709,7941
11710,8404
11711,5301
11712,6000
11713,7015
11714,31941
11715,16940
11716,7000
11717,4200
11718,5100
11719,4205
11720,10229
11721,6194
11722,3267
11723,10714
11724,9800
11725,5500
11726,6480
11727,4500
11728,8029
11729,74487
11730,5500
11731,9000
11732,1090
11733,4125
11734,6775
11735,17112
11736,8820
11737,9675
11738,13000
11739,4400
11740,35802
11741,7425
11742,4400
11743,6775
11744,1173
11745,4650
11746,9099
11747,5413
11748,17168
11749,14080
11750,9239
11751,4600
11752,5511
11753,13000
11754,5423
11755,5457
11756,5350
11757,14722
11758,6508
11759,7158
11760,5400
11761,17622
11762,40752
11763,4628
11764,11200
11765,9652
11766,4665
11767,5669
11768,7200
11769,43350
11770,6060
11771,6731
11772,5175
11773,7439
11774,15000
11775,7439
11776,7439
11777,7401
11778,7500
11779,11535
11780,8280
11781,5858
11782,20349
11783,7201
11784,9880
11785,5911
11786,7560
11787,5500
11788,11545
11789,4875
11790,8366
11791,1592
11792,5787
11793,7654
11794,9604
11795,9825
11796,24792
11797,7910
11798,7661
11799,5070
11800,10584
11801,7680
11802,5765
11803,11995
11804,806
11805,4000
11806,17209
11807,8216
11808,6600
11809,4322
11810,10230
11811,9800
11812,4000
11813,9346
11814,7560
11815,4000
11816,5400
11817,10850
11818,4021
11819,9620
11820,3400
11821,6969
11822,7500
11823,8272
11824,11419
11825,4745
11826,5100
11827,2020
11828,9920
11829,14300
11830,16300
11831,189486
11832,6404
11833,3880
11834,8336
11835,3800
11836,7573
11837,32840
11838,12519
11839,7800
11840,10200
11841,14690
11842,8750
11843,8114
11844,21744
11845,3179
11846,8925
11847,8804
11848,9619
11849,13000
11850,10513
11851,3150
11852,8474
11853,5654
11854,7770
11855,7080
11856,9465
11857,8058
11858,7491
11859,3943
11860,7080
11861,4080
11862,8640
11863,5600
11864,21450
11865,13474
11866,12519
11867,6771
11868,4000
11869,3240
11870,5638
11871,167869
11872,10500
11873,10120
11874,7800
11875,7194
11876,11820
11877,7004
11878,4000
11879,4286
11880,8000
11881,10079
11882,17100
11883,36450
11884,13560
11885,8201
11886,2521
11887,6000
11888,4275
11889,1173
11890,80150
11891,8408
11892,5160
11893,19090
11894,5940
11895,4310
11896,10183
11897,3054
11898,11400
11899,6176
11900,11970
11901,3600
11902,33106
11903,6988
11904,6141
11905,5476
11906,17654
11907,42884
11908,12000
11909,11358
11910,23522
11911,8400
11912,7200
11913,6000
11914,4524
11915,6000
11916,9000
11917,11524
11918,8027
11919,14250
11920,11560
11921,3200
11922,92347
11923,4950
11924,5000
11925,9250
11926,7875
11927,28008
11928,7420
11929,4000
11930,217800
11931,10248
11932,8254
11933,4500
11934,6982
11935,8357
11936,13292
11937,94525
11938,7500
11939,7688
11940,7900
11941,38141
11942,65836
11943,5186
11944,16920
11945,14930
11946,12000
11947,13170
11948,4000
11949,13695
11950,10214
11951,6620
11952,20440
11953,39960
11954,27810
11955,37122
11956,15273
11957,6549
11958,5190
11959,4668
11960,6405
11961,8325
11962,9384
11963,27806
11964,6914
11965,6900
11966,4500
11967,6180
11968,3905
11969,10296
11970,16730
11971,6278
11972,7462
11973,11000
11974,3300
11975,11265
11976,5800
11977,7523
11978,7500
11979,16200
11980,284011
11981,4000
11982,7184
11983,8045
11984,7943
11985,137565
11986,9448
11987,7700
11988,7700
11989,11700
11990,10140
11991,217882
11992,9112
11993,7800
11994,7200
11995,4920
11996,8556
11997,7400
11998,14990
11999,35100
12000,12320
12001,12559
12002,6396
12003,6082
12004,2538
12005,5500
12006,1796
12007,10400
12008,2096
12009,4553
12010,3000
12011,10219
12012,6820
12013,7748
12014,9198
12015,54315
12016,10045
12017,21802
12018,12757
12019,7200
12020,10875
12021,5525
12022,6396
12023,4320
12024,6000
12025,8400
12026,8910
12027,1800
12028,3850
12029,6120
12030,17652
12031,17652
12032,2688
12033,5400
12034,213008
12035,4257
12036,8200
12037,8500
12038,3821
12039,9450
12040,8280
12041,5570
12042,5684
12043,5040
12044,22343
12045,9500
12046,4950
12047,9312
12048,8400
12049,7800
12050,7020
12051,4125
12052,4905
12053,14467
12054,2625
12055,7725
12056,5400
12057,8155
12058,6350
12059,5060
12060,9600
12061,9736
12062,4488
12063,7560
12064,10114
12065,13125
12066,13125
12067,13297
12068,3515
12069,3060
12070,5110
12071,9488
12072,2400
12073,4320
12074,19023
12075,15000
12076,7064
12077,7200
12078,6055
12079,5000
12080,8450
12081,4600
12082,9300
12083,9375
12084,8215
12085,5393
12086,9000
12087,8554
12088,5105
12089,8223
12090,100623
12091,9638
12092,3838
12093,39639
12094,14463
12095,8474
12096,8640
12097,6458
12098,7874
12099,104108
12100,8239
12101,1824
12102,4751
12103,5957
12104,3600
12105,5000
12106,9265
12107,7500
12108,5111
12109,9997
12110,7695
12111,6097
12112,4500
12113,6620
12114,23522
12115,29930
12116,93218
12117,7200
12118,8268
12119,7700
12120,210830
12121,4495
12122,4495
12123,8140
12124,273556
12125,30378
12126,9350
12127,10875
12128,8970
12129,244807
12130,5265
12131,9936
12132,5500
12133,6820
12134,5000
12135,3720
12136,4000
12137,14880
12138,43560
12139,2805
12140,4333
12141,6150
12142,7260
12143,36114
12144,9389
12145,5120
12146,9600
12147,11500
12148,6200
12149,13300
12150,7954
12151,3520
12152,5236
12153,7400
12154,5398
12155,10360
12156,5250
12157,18414
12158,148975
12159,16050
12160,10128
12161,39639
12162,6481
12163,6752
12164,18000
12165,9255
12166,4408
12167,6600
12168,12150
12169,7877
12170,10042
12171,3381
12172,8775
12173,7210
12174,9293
12175,12032
12176,4700
12177,5100
12178,41804
12179,8028
12180,5000
12181,7079
12182,7293
12183,4125
12184,49928
12185,7500
12186,17820
12187,7200
12188,8395
12189,6535
12190,7224
12191,385506
12192,9856
12193,9686
12194,3960
12195,7864
12196,7336
12197,10338
12198,6298
12199,8502
12200,5111
12201,2502
12202,9970
12203,7305
12204,7800
12205,3000
12206,4240
12207,9377
12208,9812
12209,9812
12210,7621
12211,12164
12212,5000
12213,7200
12214,7276
12215,4750
12216,7590
12217,8301
12218,3427
12219,8701
12220,6788
12221,222156
12222,6480
12223,1157
12224,9225
12225,4800
12226,12128
12227,4108
12228,11000
12229,9958
12230,10304
12231,54977
12232,3325
12233,7434
12234,8000
12235,8633
12236,5000
12237,59800
12238,6771
12239,5776
12240,5518
12241,7575
12242,6477
12243,20281
12244,9450
12245,5000
12246,6265
12247,7700
12248,10115
12249,3427
12250,11805
12251,28001
12252,7004
12253,7300
12254,7625
12255,6000
12256,20445
12257,7326
12258,8160
12259,7212
12260,4774
12261,9039
12262,10276
12263,8394
12264,11306
12265,16362
12266,15909
12267,4534
12268,1022
12269,6000
12270,8652
12271,7320
12272,1856
12273,329903
12274,8892
12275,6980
12276,10227
12277,13044
12278,13250
12279,5821
12280,7722
12281,3750
12282,5511
12283,23373
12284,11250
12285,7966
12286,8671
12287,20400
12288,18513
12289,9750
12290,4650
12291,4680
12292,3952
12293,6318
12294,7200
12295,6572
12296,10890
12297,18029
12298,13551
12299,8250
12300,10125
12301,9772
12302,6420
12303,8625
12304,5440
12305,10050
12306,9600
12307,7496
12308,3333
12309,10320
12310,7416
12311,5000
12312,10269
12313,5200
12314,7958
12315,21780
12316,8256
12317,1149
12318,7589
12319,91158
12320,9000
12321,7700
12322,6542
12323,2915
12324,7480
12325,20011
12326,7828
12327,9600
12328,7762
12329,20875
12330,8960
12331,21480
12332,5080
12333,5080
12334,5650
12335,42981
12336,6117
12337,2971
12338,5080
12339,5080
12340,8316
12341,3264
12342,21010
12343,9210
12344,23030
12345,5331
12346,14183
12347,9858
12348,3757
12349,5040
12350,11904
12351,9450
12352,28324
12353,6954
12354,2589
12355,12731
12356,3744
12357,4500
12358,5000
12359,7346
12360,10959
12361,8234
12362,6555
12363,52889
12364,31931
12365,17677
12366,33151
12367,8102
12368,5264
12369,6000
12370,21540
12371,16868
12372,2000
12373,10260
12374,3000
12375,213879
12376,49428
12377,5120
12378,5120
12379,3302
12380,1498
12381,6420
12382,21275
12383,8250
12384,1800
12385,9162
12386,9599
12387,361548
12388,5546
12389,5546
12390,60872
12391,7350
12392,11437
12393,10026
12394,8000
12395,10260
12396,10890
12397,7333
12398,7254
12399,7210
12400,35640
12401,7540
12402,22693
12403,4800
12404,8920
12405,2052
12406,8521
12407,1957
12408,1196
12409,7245
12410,9525
12411,7904
12412,5080
12413,6250
12414,5000
12415,5360
12416,9914
12417,8261
12418,8261
12419,6600
12420,6250
12421,7885
12422,11375
12423,13500
12424,6978
12425,11394
12426,136915
12427,9310
12428,5200
12429,13252
12430,6380
12431,8300
12432,10089
12433,24300
12434,8100
12435,8100
12436,5827
12437,7549
12438,5720
12439,8706
12440,3477
12441,6600
12442,1141
12443,7490
12444,29110
12445,6750
12446,7634
12447,4875
12448,8281
12449,3974
12450,7500
12451,12476
12452,60548
12453,22725
12454,5100
12455,9938
12456,1383
12457,8402
12458,10186
12459,13237
12460,280962
12461,67953
12462,4743
12463,8630
12464,9840
12465,6411
12466,64694
12467,13684
12468,65556
12469,17856
12470,7850
12471,3360
12472,9623
12473,14633
12474,8911
12475,18653
12476,10125
12477,8099
12478,6570
12479,75794
12480,8234
12481,6000
12482,6187
12483,4635
12484,6350
12485,15375
12486,7245
12487,16777
12488,3876
12489,3880
12490,3680
12491,10720
12492,10046
12493,73616
12494,5750
12495,10488
12496,4850
12497,14383
12498,10677
12499,7560
12500,6750
12501,2600
12502,4316
12503,15233
12504,7880
12505,6065
12506,11034
12507,6000
12508,17040
12509,9345
12510,7423
12511,5074
12512,7220
12513,8910
12514,4095
12515,8250
12516,5143
12517,9950
12518,8628
12519,40250
12520,9600
12521,9800
12522,8265
12523,5505
12524,6000
12525,5400
12526,8134
12527,4800
12528,6134
12529,13531
12530,8540
12531,4500
12532,3225
12533,9600
12534,976
12535,54014
12536,11200
12537,7500
12538,7500
12539,11520
12540,6829
12541,6000
12542,5940
12543,1751
12544,4592
12545,50800
12546,5200
12547,3600
12548,47419
12549,5250
12550,3978
12551,2640
12552,8625
12553,8100
12554,8000
12555,6500
12556,8755
12557,7620
12558,7311
12559,5750
12560,16173
12561,10830
12562,10000
12563,35610
12564,4000
12565,5200
12566,6200
12567,7560
12568,5930
12569,10250
12570,4600
12571,14810
12572,3729
12573,8100
12574,14850
12575,6600
12576,7320
12577,31353
12578,5000
12579,7200
12580,10500
12581,6000
12582,6500
12583,35430
12584,12000
12585,11172
12586,6705
12587,6815
12588,7020
12589,52595
12590,3600
12591,9200
12592,5700
12593,9780
12594,13320
12595,7200
12596,7930
12597,4198
12598,7225
12599,11747
12600,57934
12601,40500
12602,7194
12603,16420
12604,4187
12605,4400
12606,7000
12607,6326
12608,8636
12609,7680
12610,10458
12611,7733
12612,8470
12613,21064
12614,15091
12615,5511
12616,7554
12617,4763
12618,5760
12619,6000
12620,7591
12621,7300
12622,8000
12623,6288
12624,2375
12625,9732
12626,3003
12627,31705
12628,12688
12629,13440
12630,6956
12631,22120
12632,6745
12633,4600
12634,65558
12635,44866
12636,12700
12637,7200
12638,53578
12639,8000
12640,8800
12641,4338
12642,5515
12643,9672
12644,5952
12645,1920
12646,11171
12647,7334
12648,10626
12649,8374
12650,6000
12651,13367
12652,4244
12653,7111
12654,4908
12655,18303
12656,3825
12657,5000
12658,7980
12659,8925
12660,9389
12661,4000
12662,5700
12663,6992
12664,3777
12665,7140
12666,8173
12667,6650
12668,12681
12669,103672
12670,23900
12671,5025
12672,26642
12673,13300
12674,7549
12675,6976
12676,11500
12677,36300
12678,5876
12679,4228
12680,58370
12681,6788
12682,9270
12683,5001
12684,8400
12685,7227
12686,5375
12687,9600
12688,10402
12689,7100
12690,7050
12691,11700
12692,4680
12693,5175
12694,7200
12695,9000
12696,7597
12697,22320
12698,9083
12699,6865
12700,4506
12701,4635
12702,2320
12703,5160
12704,9800
12705,3728
12706,7830
12707,15000
12708,3980
12709,5024
12710,7755
12711,6536
12712,7210
12713,23250
12714,5050
12715,6413
12716,8360
12717,12821
12718,59863
12719,9682
12720,8034
12721,9600
12722,7560
12723,12500
12724,5100
12725,9798
12726,51396
12727,6398
12728,4800
12729,7200
12730,7200
12731,2726
12732,6000
12733,9889
12734,8900
12735,12500
12736,14823
12737,220414
12738,7081
12739,7000
12740,4400
12741,6009
12742,8450
12743,5687
12744,9648
12745,28710
12746,8768
12747,6780
12748,7020
12749,12000
12750,5453
12751,6723
12752,9848
12753,7712
12754,426452
12755,5043
12756,38119
12757,2500
12758,5340
12759,7371
12760,4840
12761,25157
12762,4790
12763,9000
12764,5008
12765,9066
12766,6528
12767,6454
12768,8000
12769,2550
12770,15899
12771,9702
12772,12630
12773,28298
12774,9015
12775,6750
12776,5280
12777,307752
12778,7379
12779,13463
12780,5200
12781,7740
12782,8400
12783,257875
12784,57538
12785,10050
12786,9525
12787,4758
12788,5198
12789,34925
12790,11960
12791,12059
12792,6557
12793,9450
12794,10033
12795,10295
12796,8925
12797,3000
12798,6740
12799,6738
12800,5000
12801,30185
12802,4564
12803,3400
12804,7440
12805,5000
12806,9010
12807,3060
12808,4036
12809,8592
12810,8642
12811,9382
12812,7055
12813,216493
12814,6634
12815,6771
12816,5250
12817,1905
12818,7200
12819,7153
12820,12160
12821,16200
12822,9920
12823,8125
12824,21727
12825,7910
12826,22710
12827,11000
12828,9083
12829,9703
12830,17332
12831,12204
12832,23100
12833,23100
12834,19200
12835,7408
12836,7500
12837,4446
12838,15985
12839,9147
12840,7200
12841,1002
12842,8000
12843,2640
12844,196817
12845,7800
12846,10005
12847,34041
12848,7673
12849,5525
12850,12262
12851,91476
12852,8100
12853,9163
12854,4160
12855,12744
12856,10800
12857,7800
12858,3750
12859,5249
12860,8375
12861,9760
12862,35736
12863,4770
12864,5824
12865,9912
12866,6700
12867,7300
12868,10500
12869,2856
12870,6800
12871,8592
12872,15682
12873,7200
12874,7980
12875,7200
12876,8100
12877,5508
12878,8214
12879,4800
12880,7567
12881,7028
12882,4160
12883,8536
12884,25807
12885,4600
12886,16001
12887,6000
12888,4000
12889,6173
12890,9900
12891,12335
12892,6120
12893,7700
12894,7120
12895,52476
12896,7500
12897,59677
12898,36000
12899,5750
12900,10396
12901,2658
12902,8160
12903,7557
12904,7020
12905,7250
12906,3515
12907,4240
12908,4240
12909,9305
12910,5000
12911,44431
12912,6342
12913,5000
12914,7680
12915,4400
12916,8897
12917,7200
12918,4798
12919,507038
12920,5040
12921,5040
12922,7700
12923,35010
12924,24604
12925,9603
12926,9315
12927,13300
12928,9000
12929,4976
12930,8228
12931,5040
12932,4144
12933,10659
12934,8425
12935,12523
12936,13445
12937,8658
12938,11484
12939,11317
12940,7260
12941,9720
12942,8460
12943,94960
12944,1489
12945,10200
12946,14500
12947,9800
12948,9158
12949,8874
12950,286355
12951,203861
12952,19747
12953,8117
12954,5150
12955,8682
12956,8682
12957,10023
12958,8920
12959,9693
12960,13498
12961,19607
12962,944
12963,8548
12964,19000
12965,8573
12966,128502
12967,12632
12968,6233
12969,15850
12970,10200
12971,8400
12972,2400
12973,10260
12974,13660
12975,10064
12976,4200
12977,10956
12978,6928
12979,15935
12980,5379
12981,7919
12982,42966
12983,7363
12984,4770
12985,25474
12986,7380
12987,7288
12988,7615
12989,9827
12990,50595
12991,8583
12992,8645
12993,8500
12994,5000
12995,11593
12996,7350
12997,2940
12998,4602
12999,7490
13000,7575
13001,6000
13002,10602
13003,6300
13004,9300
13005,6985
13006,715690
13007,8098
13008,1189
13009,3716
13010,3960
13011,5803
13012,7261
13013,6400
13014,5680
13015,7200
13016,7350
13017,10588
13018,6109
13019,6300
13020,8402
13021,5500
13022,10839
13023,6650
13024,6650
13025,7838
13026,12527
13027,26413
13028,4400
13029,5342
13030,8636
13031,4803
13032,33305
13033,6700
13034,5904
13035,5000
13036,139392
13037,8491
13038,15000
13039,5481
13040,251460
13041,5000
13042,40392
13043,6000
13044,3001
13045,6988
13046,8405
13047,7543
13048,3600
13049,7029
13050,11400
13051,25277
13052,13087
13053,6670
13054,11502
13055,29013
13056,8296
13057,10280
13058,7740
13059,8528
13060,14800
13061,8400
13062,4800
13063,22496
13064,42500
13065,5000
13066,3060
13067,7881
13068,15246
13069,5100
13070,8063
13071,8700
13072,43056
13073,5624
13074,5250
13075,4500
13076,6600
13077,11398
13078,12442
13079,8390
13080,3600
13081,11085
13082,5077
13083,4730
13084,3942
13085,7350
13086,11960
13087,7620
13088,6000
13089,7350
13090,6150
13091,9750
13092,3068
13093,7200
13094,4160
13095,7400
13096,32112
13097,8215
13098,8487
13099,8100
13100,4432
13101,5650
13102,4800
13103,1838
13104,4005
13105,11135
13106,5449
13107,3960
13108,19966
13109,6360
13110,17621
13111,18246
13112,7020
13113,2932
13114,224769
13115,5100
13116,70407
13117,8690
13118,7440
13119,9870
13120,8521
13121,1012
13122,9907
13123,94089
13124,6003
13125,3951
13126,30456
13127,1222
13128,9975
13129,3090
13130,5100
13131,7150
13132,8514
13133,5000
13134,9800
13135,5079
13136,7029
13137,117176
13138,16020
13139,14300
13140,7944
13141,11953
13142,7036
13143,9216
13144,3880
13145,12285
13146,5759
13147,7400
13148,5000
13149,8100
13150,6671
13151,7930
13152,27441
13153,7200
13154,7800
13155,193406
13156,5000
13157,9900
13158,8040
13159,8710
13160,24319
13161,12760
13162,7830
13163,20240
13164,5038
13165,4099
13166,14054
13167,9906
13168,220300
13169,4000
13170,62290
13171,10209
13172,7266
13173,6000
13174,3784
13175,6195
13176,20423
13177,2197
13178,12500
13179,9877
13180,8847
13181,15815
13182,4800
13183,8043
13184,8043
13185,5000
13186,2250
13187,7221
13188,8040
13189,11600
13190,5000
13191,7980
13192,9820
13193,12142
13194,7700
13195,3520
13196,22885
13197,5000
13198,8442
13199,16025
13200,2175
13201,4980
13202,18700
13203,12080
13204,4368
13205,8100
13206,1516
13207,7980
13208,9604
13209,5125
13210,46173
13211,8938
13212,8287
13213,5000
13214,6825
13215,24192
13216,223027
13217,3000
13218,6527
13219,9163
13220,12670
13221,217800
13222,27760
13223,3864
13224,7500
13225,17008
13226,6567
13227,39704
13228,7254
13229,5756
13230,2208
13231,9967
13232,7779
13233,5096
13234,7945
13235,13530
13236,8800
13237,37950
13238,15239
13239,5040
13240,7540
13241,15843
13242,6400
13243,100188
13244,3804
13245,5000
13246,5024
13247,14810
13248,8078
13249,13598
13250,435600
13251,8400
13252,6250
13253,1750
13254,3200
13255,20824
13256,8805
13257,46609
13258,7875
13259,1469
13260,1896
13261,13170
13262,32481
13263,8856
13264,3975
13265,8010
13266,4364
13267,16953
13268,1848
13269,12507
13270,9475
13271,18000
13272,15693
13273,10350
13274,7626
13275,9163
13276,4268
13277,7613
13278,1105
13279,4000
13280,7500
13281,15624
13282,5700
13283,14760
13284,6300
13285,6360
13286,5352
13287,10521
13288,1225
13289,19200
13290,7973
13291,2114
13292,8325
13293,4000
13294,7500
13295,16638
13296,5850
13297,7857
13298,199253
13299,199253
13300,8136
13301,7538
13302,6750
13303,10200
13304,9112
13305,8398
13306,7085
13307,5715
